movieId,title,rating_count
88075,And Then Came Lola (2009),7
85987,River of Grass (1994),7
88024,To Sleep with Anger (1990),7
87999,I Am Curious (Blue) (Jag är nyfiken - en film i blått) (1968),7
68489,Täynnä Tarmoa (2009),7
87988,Like You Know It All (Jal aljido mothamyeonseo) (2009),7
87971,Anton Chekhov's The Duel (2010),7
87917,Swamp Water (1941),7
87792,Route Irish (2010),7
86070,And Along Come Tourists (Am Ende kommen Touristen) (2007),7
87568,Judy Moody and the Not Bummer Summer (2011),7
86087,Dunce Class on Vacation, The (Hababam sinifi tatilde) (1978),7
68890,Hi Diddle Diddle (1943),7
87390,Very British Gangster, A (2007),7
87383,Curly Top (1935),7
86153,Captive, The (La captive) (2000),7
87238,Gods Must Be Crazy III, The (a.k.a. Crazy Safari) (Fei zhou he shang) (1992),7
87229,Lynch (2007),7
87227,Gabriel Over the White House (1933),7
69310,Hana and Alice (Hana to Arisu) (2004),7
87170,Zombie Girl: The Movie (2009),7
87168,Shine of Rainbows, A (2009),7
69419,Crawling Hand, The (1963),7
118466,The Kingdom of Dreams and Madness (2013),7
69506,Luther the Geek (1990),7
69559,File on Thelma Jordan, The (1950),7
77470,Stray Cat Rock: Sex Hunter (Nora-neko rokku: Sekkusu hanta) (1970),7
69701,Blue Week (Sininen viikko) (1954),7
86811,Angels Fall (2007),7
86795,Leaning Tower, The (Kalteva torni) (2006),7
86775,High Cost of Living, The (2010),7
86768,Night and Day (Bam gua nat) (2008),7
86764,Asthenic Syndrome, The (Astenicheskiy sindrom) (1990),7
69748,Ranma ½: Nihao My Concubine (Ranma ½: Kessen Tôgenkyô! Hanayome o torimodose!!) (1992),7
69768,Magnificent Obsession (1935),7
86648,They Won't Forget (1937),7
69906,Possessed (2000),7
86539,White Lightnin' (2009),7
69986,Cold Water (Eau Froide, L') (1994),7
5950,Jimmy Show, The (2002),7
118260,The Borderlands (2013),7
7765,Perfectly Normal (1990),7
118105,Trailer Park Boys: Live at the North Pole (2014),7
76189,Growth (2009),7
7778,Unsaid, The (2001),7
77493,Night Must Fall (1937),7
5904,My Kingdom (2001),7
117517,Listen Up Philip (2014),7
117515,Codebreaker (2011),7
117434,Starry Eyes (2014),7
79627,Cradle of Fear (2001),7
117372,V/H/S: Viral (2014),7
117368,The Madagascar Penguins in a Christmas Caper (2005),7
8237,Way Ahead, The (a.k.a. The Immortal Battalion) (1944),7
78959,Endgame (2009),7
116907,Fed Up (2014),7
79681,Invisible Agent (1942),7
116817,Rudderless (2014),7
116529,Stalingrad (2013),7
8646,Distant Drums (1951),7
116155,Still Life (2013),7
76022,Restless Blood (Levoton veri) (1946),7
79731,Seven Angry Men (1955),7
115967,These Final Hours (2014),7
78620,Scalphunters, The (1968),7
115770,Before I Disappear (2014),7
79773,Moloch (Molokh) (1999),7
115711,TINY: A Story About Living Small (2013),7
115703,The Hire: Star, The (2001),7
115685,National Theatre Live: Frankenstein,7
79802,Lion's Den (Leonera) (2008),7
77550,Blood and Sand (1941),7
77715,Games of Love and Chance (L'esquive) (2003),7
115502,Rewrite, The (2014),7
115471,Extraterrestrial (2014),7
130496,Big Game (2015),7
5566,Heartbreak Hospital (2002),7
115220,Grace of Monaco (2014),7
75428,Way You Wanted Me, The (Sellaisena kuin sinä minut halusit) (1944),7
8940,Hair Show (2004),7
75414,Blade of the Ripper (1971),7
5533,Children On Their Birthdays (2002),7
75402,Rosvo Roope (1949),7
79914,Centre Stage: Turn It Up (2008),7
78986,Salvador (Puig Antich) (2006),7
9009,Last Minute, The (2001),7
75374,Joy Ride 2: Dead Ahead (2008),7
75367,Cool World, The (1964),7
25743,Sheik, The (1921),7
114692,Overnighters, The (2014),7
25796,Ghoul, The (1933),7
114486,Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014),7
114396,Cesar Chavez (2014),7
25829,Revolt of the Zombies (1936),7
25837,Double Wedding (1937),7
80086,Retribution (Sakebi) (2006),7
78534,Adrift (À Deriva) (2009),7
80107,Dance, Girl, Dance (1940),7
77223,Caddy, The (1953),7
77742,3 Sailors and a Girl (Three Sailors and a Girl) (1953),7
74706,Commune, La (Paris, 1871) (2000),7
114240,Aladdin (1992),7
114013,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),7
25919,Beast with Five Fingers, The (1946),7
25921,Dark Mirror, The (1946),7
25984,Titfield Thunderbolt, The (1953),7
113674,Proxy (2013),7
74619,Mysterious Island (2005),7
113350,I'll Follow You Down (2013),7
78422,How About You... (2007),7
78413,Bless the Beasts & Children (1971),7
26047,Invisible Invaders (1959),7
78410,Chance Pe Dance (2010),7
26146,Ride in the Whirlwind (1965),7
80264,Pride of the Marines (1945),7
26215,Joke, The (Zert) (1969),7
112488,Gunfighter, The (2014),7
80283,Babes on Broadway (1941),7
112381,Metalhead (Málmhaus) (2013),7
26274,Payday (1973),7
80295,Reincarnation of Peter Proud, The (1975),7
112245,Dirties, The (2013),7
26308,Turkish Delight (Turks fruit) (1973),7
74446,Hound of the Baskervilles, The (2000),7
111931,Raze (2013),7
79038,Gazebo, The (1959),7
26369,Maîtresse (Mistress) (1975),7
111783,Neverland (2011),7
78376,Wheel, The (La Roue) (1923),7
26410,Grapes of Death, The (Raisins de la mort, Les) (1978),7
26424,I as in Icarus (I... comme Icare) (1979),7
26429,Love at First Bite (1979),7
80456,Long Weekend (1978),7
74310,Vivacious Lady (1938),7
111441,Lady in Number 6: Music Saved My Life, The (2014),7
74300,Mistress (1992),7
111314,Into the Storm (2009),7
74297,Electric Shadows (Meng ying tong nian) (2004),7
26510,Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984),7
26546,Mr. Vampire (Geung si sin sang) (1985),7
77875,L'enfance nue (Naked Childhood) (1968),7
110773,Haunted House 2, A (2014),7
110639,Beauty and the Beast (Belle et la bête, La) (2014),7
74161,Charlie Chan in Shanghai (1935),7
74144,Crime and Punishment (1935),7
77883,Heartbeats (Kohtaamisia) (2009),7
26707,Tatie Danielle (1990),7
26730,High Strung (1991),7
26752,Shout (1991),7
110339,Night Gallery (1969),7
110337,Moebius (2013),7
110216,BloodRayne: The Third Reich (2011),7
110044,Dragonwyck (1946),7
109995,Age of Uprising: The Legend of Michael Kohlhaas (Michael Kohlhaas) (2013),7
26827,Leningrad Cowboys Meet Moses (1994),7
109781,Werewolf Boy, A (Neuk-dae-so-nyeon) (2012),7
109684,First Squad: The Moment of Truth (2009),7
109556,Bill Maher... But I'm Not Wrong (2010),7
26981,Mean Guns (1997),7
27092,Smashing Pumpkins: Vieuphoria (1994),7
109074,Four, The (Si da ming bu) (2012),7
27136,Godson, The (1998),7
109004,Loputon Gehennan liekki (2011),7
27197,Pups (1999),7
80777,Tere Naam (2003),7
80789,Loving Leah (2009),7
108791,Noordzee, Texas (North Sea Texas) (2011),7
27232,Beautiful Joe (2000),7
27304,Female Prisoner #701: Scorpion (Joshuu 701-gô: Sasori) (1972),7
73978,Unconquered (1947),7
108508,Mother of George (2013),7
73912,Genevieve (1953),7
73831,Mall Girls (Galerianki) (2009),7
108158,Penguin Pool Murder (1932),7
77990,Scavenger Hunt (1979),7
27332,Dark Prince: The True Story of Dracula (2000),7
108149,At Berkeley (2013),7
27411,Freeze Me (2000),7
107780,Cats (1998),7
80967,Harmony and Me (2009),7
107675,Vendetta (2013),7
81000,To the Limit (Am Limit) (2007),7
107537,Q (2011),7
107445,Big Fix, The (1978),7
107400,Bonnie and Clyde (2013),7
107380,Mike Tyson:  Undisputed Truth (2013),7
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),7
107264,Zatoichi's Revenge (Zatôichi nidan-kiri) (Zatôichi 10) (1965),7
107081,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),7
27639,Twin Sisters (De tweeling) (2002),7
78170,Tokyo Chorus (Tôkyô no kôrasu) (1931),7
27754,Foolproof (2003),7
27756,Belly of the Beast (2003),7
78748,Beetle Queen Conquers Tokyo (2009),7
106852,Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962),7
106850,Tale of Zatoichi, The (Zatôichi monogatari) (Zatôichi 1) (1962),7
27764,2LDK (2003),7
27771,Talking Picture, A (Um Filme Falado) (2003),7
106510,It's the Easter Beagle, Charlie Brown! (1974),7
81147,Barefoot Gen 2 (Hadashi no Gen II) (1986),7
106464,Aningaaq (2013),7
27909,Windstruck (Nae yeojachingureul sogae habnida) (2004),7
78062,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),7
27919,Fahrenhype 9/11 (2004),7
30861,Captain Kidd (1945),7
31060,Show of Force, A (1990),7
106138,You May Not Kiss the Bride (2011),7
81225,Jerry Springer: The Opera (2005),7
31340,Once Upon a Honeymoon (1942),7
81248,The Other Side of the Mountain (1975),7
105952,Spinning Plates (2012),7
31577,Scorchers (1991),7
73457,Flavor of Green Tea Over Rice (Ochazuke no aji) (1952),7
105759,Bikini Carwash Company, The (1992),7
105597,Romeo and Juliet (2013),7
31793,Big Girls Don't Cry (Große Mädchen weinen nicht) (2002),7
31975,Tombs of the Blind Dead (La noche del terror ciego) (1972),7
32015,Gory Gory Hallelujah (2003),7
105364,Something in the Air (Apres Mai) (2012),7
32062,Courage Mountain (1990),7
105345,Jolene (2008),7
32158,All in a Night's Work (1961),7
32168,Or (a.k.a. My Treasure) (2004),7
73401,Yacoubian Building, The (Omaret yakobean) (2006),7
105121,Inescapable (2012),7
81427,Born to Raise Hell (2010),7
32497,Love Letter (1995),7
32551,Speedy (1928),7
104843,And Now a Word from Our Sponsor (2013),7
81497,Last American Hero, The (1973),7
81546,Vacation from Marriage (1945),7
104669,Simon Killer (2012),7
32783,Pretty Maids All in a Row (1971),7
32797,Satan's Brew (Satansbraten) (1976),7
32836,Garage Olimpo (1999),7
104552,Crawlspace (2012),7
104421,Somewhere Between (2011),7
104386,Cold Prey II (Fritt Vilt II) (2008),7
104319,First Grader, The (2010),7
104298,Evidence (2013),7
81637,Turtle's Tale: Sammy's Adventures, A (2010),7
73245,Land of the Pharaohs (1955),7
81656,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929),7
33292,Human Comedy, The (1943),7
77179,Case for Christ, The (2007),7
81681,I Shot Jesse James (1949),7
81684,Comanche Station (1960),7
81688,Habit (1995),7
129707,The Lazarus Effect (2015),7
33393,Keys of the Kingdom, The (1944),7
33507,Agatha (1979),7
33524,Death Takes a Holiday (1934),7
103784,Make Believe (2010),7
81768,Man Who Could Work Miracles, The (1936),7
103661,United (2011),7
103465,Call Girl (2012),7
81823,Katalin Varga (2009),7
129514,George Carlin: It's Bad for Ya! (2008),7
81853,These Are the Damned (a.k.a. The Damned) (1963),7
34214,Generale Della Rovere, Il (1959),7
34450,Miracles - Mr. Canton and Lady Rose (1989),7
81898,Agony and the Ecstasy of Phil Spector, The (2009),7
103171,Schlussmacher (2013),7
103081,God Bless Ozzy Osbourne (2011),7
35618,Third Wheel, The (2002),7
79191,Roadracers (1994),7
35807,Teahouse of the August Moon, The (1956),7
102978,Mary and Martha (2013),7
102858,Tavarataivas (2013),7
102735,Captain America (1979),7
37113,Golden Boy (1939),7
102660,Cycling with Moliere (Alceste à bicyclette) (2013),7
73133,Not Your Typical Bigfoot Movie (2008),7
102517,Zatoichi Meets Yojimbo (Zatôichi to Yôjinbô) (Zatôichi 20) (1970),7
102369,Arrested Development Documentary Project, The (2013),7
73111,There Was a Crooked Man... (1970),7
6496,Ecstasy (Éxtasis) (1996),7
82043,Little Red Flowers (Kan shang qu hen mei) (2006),7
102242,Cheerful Weather for the Wedding (2012),7
128968,Stitch! The Movie (2003),7
73060,Film Geek (2005),7
73025,Art of War II: Betrayal, The (2008),7
73010,You Are So Beautiful (Je vous trouve très beau) (2005),7
73008,Officer's Ward (chambre des officiers, La) (2001),7
128944,Honey, We Shrunk Ourselves (1997),7
79220,Without Bias (a.k.a. Len Bias) (2009),7
39824,Mahogany (1975),7
40015,Aprile (1998),7
101870,Nazis at the Center of the Earth (2012),7
82131,Men in War (1957),7
101801,Skylab, Le (2011),7
101770,Papadopoulos & Sons (2012),7
72953,Less of Sugar (Cheeni Kum) (2007),7
40457,House That Dripped Blood, The (1971),7
128832,The Last Five Years (2014),7
101710,Ace Attorney (Gyakuten saiban) (2012),7
101648,Flat, The (2011),7
40898,Our Vines Have Tender Grapes (1945),7
101597,Bag of Hammers, A (2011),7
72915,Duo (Pas de deux) (1968),7
41104,Evil of Frankenstein, The (1964),7
41212,Mondovino (2004),7
101479,Curse of the Blair Witch (1999),7
82269,Triple Agent (2004),7
41434,After Innocence (2005),7
82280,Workingman's Death (2005),7
101247,Westward the Women (1951),7
82300,Cotton Comes to Harlem (1970),7
41812,Knute Rockne All American (1940),7
42176,Ear, The (Ucho) (1970),7
82315,Beau Serge, Le (1958),7
72883,Yesterday Girl (Abschied von gestern - Anita G.) (1966),7
82335,Silent World, The (Le monde du silence) (1956),7
100505,Monte Walsh (2003),7
42987,Fingersmith (2005),7
43244,Roads to Koktebel (Koktebel) (2003),7
100208,Music Man, The (2003),7
100196,Tom Petty and the Heartbreakers: Runnin' Down a Dream (2007),7
100194,Jim Jefferies: Fully Functional (EPIX) (2012),7
44124,Every Man for Himself (Slow Motion) (Sauve qui peut (la vie)) (1980),7
100070,Punching the Clown (2009),7
44717,Lisbela e o Prisioneiro (Lisbela and the Prisoner) (2003),7
44763,Brothers Lionheart, The (Bröderna Lejonhjärta) (1977),7
45137,Irresistible (2006),7
82465,It's Alive III: Island of the Alive (1987),7
99826,Cleanflix (2009),7
45707,Ace of Hearts, The (1921),7
128671,Timbuktu (2014),7
99549,Mansome (2012),7
99434,Snow on Tha Bluff (2011),7
82602,Titanic Town (1998),7
99367,Holiday in Handcuffs (2007),7
46525,Spite Marriage (1929),7
99320,Maximum Conviction (2012),7
99246,Reluctant Dragon, The (1941),7
99180,Minecraft: The Story of Mojang (2012),7
82669,Night Train Murders (Last Stop on the Night Train) (Ultimo treno della notte, L') (1975),7
128632,Home Sweet Hell (2015),7
72726,Morphia (Morfiy) (2008),7
82676,Hannie Caulder (1971),7
46869,Dames (1934),7
72724,Driven to Kill (2009),7
128542,Wyrmwood (2015),7
47007,Good Fairy, The (1935),7
47063,Loch Ness (1996),7
47135,Michael (1924),7
47285,Left Hand of God, The (1955),7
98554,Christmas Story 2, A (2012),7
78832,Wing and a Prayer (1944),7
98378,Four more years (Fyra år till) (2010),7
47681,Sorry, Haters (2005),7
82834,Elena and Her Men (Paris Does Strange Things) (Elena et les hommes) (1956),7
82836,Life of Reilly, The (2006),7
47719,Music Box, The (1932),7
98116,Scorpion King 3: Battle for Redemption, The (2012),7
127441,Last Days in Vietnam (2014),7
98036,Lady, The (2011),7
48177,Wonder Man (1945),7
98015,Jack and Diane (2012),7
72618,Summer of the Monkeys (1998),7
48308,Household Saints (1993),7
48649,Chapayev (1934),7
83049,Toothless (1997),7
49016,Long Weekend, The (2005),7
49183,Vital (2004),7
49234,Red Dust (2004),7
97722,Rosewood Lane (2011),7
83138,Erasing David (2010),7
4364,Trio, The (Trio, Das) (1998),7
49663,Iron Island (Jazireh Ahani) (2005),7
97597,Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons) (2010),7
97390,Marley & Me: The Puppy Years (2011),7
49994,Life of Jesus, The (La vie de Jésus) (1997),7
83248,This Night I'll Possess Your Corpse (Esta Noite Encarnarei no Teu Cadáver) (1967),7
50271,Legend of the Black Scorpion (a.k.a. The Banquet) (Ye yan) (2006),7
97220,Virginia (2010),7
50574,Crawlspace (1986),7
50613,Dead Meat (2004),7
50999,Ugly Duckling and Me!, The (2006),7
51014,Strange Case of Dr. Jekyll and Mr. Hyde, The (1968),7
51103,Be with Me (2005),7
51111,What Will You Do When You Catch Me? (Co mi zrobisz jak mnie zlapiesz?) (1978),7
72321,Michael Jackson: Life of a Superstar (2009),7
51194,Like Mike 2: Streetball (2006),7
83334,Train  (2008),7
51317,Kamchatka (2002),7
51800,Kippur (2000),7
96629,Deathstalker (1983),7
96608,Runaway Brain (1995),7
52101,Quiet Duel, The (Shizukanaru ketto) (1949),7
96545,Mikado, The (1939),7
6933,Suspended Animation (2001),7
96537,Backwoods (Bosque de sombras) (2006),7
83437,Young in Heart, The (1938),7
96469,Dara Ó Briain Talks Funny: Live in London (2008),7
96460,Wave, The (1981),7
72265,Not Easily Broken (2009),7
79276,Pont du Nord, Le (1981),7
52570,In the Year of the Pig (1968),7
96428,From the Life of the Marionettes (Aus dem Leben der Marionetten) (1980),7
96421,Lonesome (1928),7
72204,Salvage (2006),7
96419,Letter Never Sent (Neotpravlennoye pismo) (1960),7
52781,Hana (Hana yori mo naho) (2006),7
52922,Fixed Bayonets! (1951),7
96239,Chillerama (2011),7
83590,Zotz! (1962),7
96212,One Percent, The (2006),7
96181,Female Agents (Les femmes de l'ombre) (2008),7
72102,Ryan (2004),7
53022,Wheels on Meals (Kuai can che) (1984),7
53046,Desperation (2006),7
76722,Oklahoma Kid, The (1939),7
96009,Kiss, The (1896),7
121483,At the Devil's Door (2014),7
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),7
76718,Onechanbara - Zombie Bikini Squad (a.k.a. Oneechanbara: The Movie) (2008),7
95890,Le Donk & Scor-zay-zee (2009),7
53771,Alice in Wonderland (1985),7
53839,East Side Story (1997),7
79329,Passing Strange (2009),7
54239,Dawn Patrol, The (Flight Commander) (1930),7
54251,Dorian Blues (2004),7
54254,Come Early Morning (2006),7
95533,Coup de grâce (Der Fangschuß) (1976),7
54341,Wild Tigers I Have Known (2006),7
95482,Disney Sing Along Songs: Under the Sea (1990),7
54501,Miss Julie (1951),7
95296,For Greater Glory: The True Story of Cristiada (2012),7
84090,Treeless Mountain (2008),7
54878,Professional Gun, A (Mercenary, The) (Mercenario, Il) (1968),7
84098,Phone Call from a Stranger (1952),7
84103,Congorama (2006),7
84111,Nun, The (La religieuse) (1966),7
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),7
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),7
84125,Monte Carlo (1930),7
3890,Back Stage (2000),7
95021,Outer Space (2000),7
121126,The Car (1977),7
95000,Life, Above All (2010),7
94951,Dickson Experimental Sound Film (1894),7
55757,Chilly Scenes of Winter (Head Over Heels) (1979),7
94917,Deadline - U.S.A. (1952),7
94299,Elsewhere (2009),7
84228,Girl by the Lake, The (La ragazza del lago) (2007),7
94271,Voyage to the End of the Universe (Ikarie XB 1) (1963),7
94222,Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art (1983),7
84238,Aankhen (2002),7
121099,101 Dalmatians II: Patch's London Adventure (2003),7
71743,Wedding March, The (1928),7
84248,Organizer, The (I compagni) (1963),7
94068,Goodbye First Love (2011),7
94022,Notre jour viendra (2010),7
84262,Chain Letter (2009),7
77296,Normal Adolescent Behavior (2007),7
93918,Big Night, The (1951),7
3647,Running Free (1999),7
93821,There's Something Wrong with Aunt Diane (2011),7
58003,Hunger (Sult) (1966),7
71719,Divorce of Lady X, The (1938),7
93612,Nothing Lasts Forever (1984),7
58250,Marksman, The (2005),7
84446,Eccentricities of a Blonde-haired Girl (Singularidades de uma Rapariga Loura) (2009),7
93467,Listen to Your Heart (2010),7
58617,Black Dawn (2005),7
93328,One A.M. (1916),7
58718,Slipstream (2007),7
120835,Fight for Your Right Revisited (2011),7
58847,Why Not? (Eijanaika) (1981),7
93183,Satan Bug, The (1965),7
84481,Who's Camus Anyway? (Kamyu nante shiranai) (2005),7
59031,Private Property (Nue propriété) (2006),7
